"","FID","Id","Distance","TransectID","FRBWidth","Cover","Height","LU","Next.LU","Next.LU.Alt"
"476",475,2,20,-12,40,1,12.4155332007,40,20,NA
"477",476,3,30,-12,40,0.777777777778,6.16814293799,40,20,NA
"478",477,4,40,-12,40,0.634615384615,5.69523551247,40,20,NA
"479",478,5,50,-12,40,0,0,20,20,NA
"480",479,6,60,-12,40,0,0,20,20,NA
"481",480,7,70,-12,40,0,0,20,20,NA
"482",481,8,80,-12,40,0,0,20,20,NA
"483",482,9,90,-12,40,0,0,20,20,NA
"484",483,10,100,-12,40,0,0,20,20,NA
"485",484,11,110,-12,40,0,0,20,20,NA
"486",485,12,120,-12,40,0.240384615385,2.07141845703,20,20,NA
"487",486,13,130,-12,40,0.0505050505051,1.60382385254,20,20,NA
"488",487,14,140,-12,40,0,0,20,20,NA
"489",488,15,150,-12,40,0.09,2.48839314779,20,20,NA
"490",489,16,160,-12,40,0.377551020408,5.68218952901,20,20,NA
"491",490,17,170,-12,40,0.08,3.45373344421,20,20,NA
"492",491,18,180,-12,40,0,0,20,20,NA
"493",492,19,190,-12,40,0,0,20,20,NA
"494",493,20,200,-12,40,0,0,20,20,NA
"495",494,1,10,13,200,0.888888888889,7.79675691778,40,NA,NA
"496",495,2,20,13,200,0.989898989899,10.6768102841,40,NA,NA
"497",496,3,30,13,200,1,15.7405180359,40,NA,NA
"498",497,4,40,13,200,1,21.2448658663,40,NA,NA
"499",498,5,50,13,200,1,17.9664155579,40,NA,NA
"500",499,6,60,13,200,1,11.190998795,40,NA,NA
"501",500,7,70,13,200,1,9.68601164526,40,NA,NA
"502",501,8,80,13,200,1,10.7968885803,40,NA,NA
"503",502,9,90,13,200,1,10.0703186652,40,NA,NA
"504",503,10,100,13,200,1,11.4670682095,40,NA,NA
"505",504,11,110,13,200,1,13.6267980957,40,NA,NA
"506",505,12,120,13,200,1,12.3311841606,40,NA,NA
"507",506,13,130,13,200,1,11.6408503723,40,NA,NA
"508",507,14,140,13,200,1,10.6068790549,40,NA,NA
"509",508,15,150,13,200,1,11.1199012289,40,NA,NA
"510",509,16,160,13,200,1,13.0244412231,40,NA,NA
"511",510,17,170,13,200,1,15.4564103107,40,NA,NA
"512",511,18,180,13,200,0.584158415842,9.67799118818,40,NA,NA
"513",512,19,190,13,200,1,17.1540260315,40,NA,NA
"514",513,20,200,13,200,1,16.5396097424,40,NA,NA
"515",514,1,10,-13,30,1,11.4391996423,40,20,NA
"516",515,2,20,-13,30,1,14.448110199,40,20,NA
"517",516,3,30,-13,30,0.564356435644,10.0142426073,20,20,NA
"518",517,4,40,-13,30,0,0,20,20,NA
"519",518,5,50,-13,30,0,0,20,20,NA
"520",519,6,60,-13,30,0,0,20,20,NA
"521",520,7,70,-13,30,0,0,20,20,NA
"522",521,8,80,-13,30,0,0,20,20,NA
"523",522,9,90,-13,30,0,0,20,20,NA
"524",523,10,100,-13,30,0,0,20,20,NA
"525",524,11,110,-13,30,0,0,20,20,NA
"526",525,12,120,-13,30,0,0,20,20,NA
"527",526,13,130,-13,30,0,0,20,20,NA
"528",527,14,140,-13,30,0,0,20,20,NA
"529",528,15,150,-13,30,0,0,20,20,NA
"530",529,16,160,-13,30,0.04,1.76706695557,20,20,NA
"531",530,17,170,-13,30,0,0,20,20,NA
"532",531,18,180,-13,30,0,0,20,20,NA
"533",532,19,190,-13,30,0,0,20,20,NA
"534",533,20,200,-13,30,0,0,20,20,NA
"535",534,1,10,14,50,1,18.9405729675,40,40,NA
"536",535,2,20,14,50,1,21.3279649353,40,40,NA
"537",536,3,30,14,50,1,22.3186362994,40,40,NA
"538",537,4,40,14,50,1,19.9282361021,40,40,NA
"539",538,5,50,14,50,0.676767676768,14.5219416832,40,40,NA
"540",539,6,60,14,50,0,0,40,40,NA
"541",540,7,70,14,50,0,0,20,40,NA
"542",541,8,80,14,50,0.02,4.94296264648,40,40,NA
"543",542,9,90,14,50,0.118811881188,5.45457967122,40,40,NA
"544",543,10,100,14,50,0,0,40,40,NA
"545",544,11,110,14,50,0.196078431373,4.4982093811,40,40,NA
"546",545,12,120,14,50,0.33,7.36510536887,40,40,NA
"547",546,13,130,14,50,0.25,3.56058349609,40,40,NA
"548",547,14,140,14,50,0.118811881188,1.40697097778,40,40,NA
"549",548,15,150,14,50,0.659793814433,8.71457028389,40,40,NA
"550",549,16,160,14,50,0.841584158416,11.2074540082,40,40,NA
"551",550,17,170,14,50,1,16.7360033748,40,40,NA
"552",551,18,180,14,50,1,21.1613686439,40,40,NA
"553",552,19,190,14,50,1,18.7680512971,40,40,NA
"554",553,20,200,14,50,1,8.64155002516,40,40,NA
"555",554,1,10,-14,40,1,16.2793576019,40,20,NA
"556",555,2,20,-14,40,1,15.5926453561,40,20,NA
"557",556,3,30,-14,40,1,21.2492311685,20,20,NA
"558",557,4,40,-14,40,1,14.8693530273,20,20,NA
"559",558,5,50,-14,40,0.11,0.732829700817,20,20,NA
"560",559,6,60,-14,40,0,0,20,20,NA
"561",560,7,70,-14,40,0,0,20,20,NA
"562",561,8,80,-14,40,0,0,20,20,NA
"563",562,9,90,-14,40,0,0,20,20,NA
"564",563,10,100,-14,40,0,0,20,20,NA
"565",564,11,110,-14,40,0,0,20,20,NA
"566",565,12,120,-14,40,0.574257425743,4.43905350258,20,20,NA
"567",566,13,130,-14,40,0.97,10.8259554204,20,20,NA
"568",567,14,140,-14,40,1,14.4873536682,20,20,NA
"569",568,15,150,-14,40,0.455445544554,4.27048724631,20,20,NA
"570",569,16,160,-14,40,0.272727272727,3.39613681369,20,20,NA
"571",570,17,170,-14,40,0,0,20,20,NA
"572",571,18,180,-14,40,0,0,20,20,NA
"573",572,19,190,-14,40,0,0,20,20,NA
"574",573,20,200,-14,40,0,0,20,20,NA
"575",574,1,10,15,20,1,26.519694519,40,40,NA
"576",575,2,20,15,20,0.99,19.3344117752,40,40,NA
"577",576,3,30,15,20,0.188118811881,5.9086568732,40,40,NA
"578",577,4,40,15,20,0,0,40,40,NA
"579",578,5,50,15,20,0,0,40,40,NA
"580",579,6,60,15,20,0,0,40,40,NA
"581",580,7,70,15,20,0,0,40,40,NA
"582",581,8,80,15,20,0,0,40,40,NA
"583",582,9,90,15,20,0,0,40,40,NA
"584",583,10,100,15,20,0,0,40,40,NA
"585",584,11,110,15,20,0.571428571429,6.26861763,40,40,NA
"586",585,12,120,15,20,1,11.9651475661,40,40,NA
"587",586,13,130,15,20,1,13.4556664193,40,40,NA
"588",587,14,140,15,20,1,18.1238601231,40,40,NA
"589",588,15,150,15,20,1,20.168995319,40,40,NA
"590",589,16,160,15,20,1,18.9919716971,40,40,NA
"591",590,17,170,15,20,1,16.33304542,40,40,NA
"592",591,18,180,15,20,1,10.6758937643,40,40,NA
"593",592,19,190,15,20,1,7.29725239064,40,40,NA
"594",593,20,200,15,20,1,8.42535037806,40,40,NA
"595",594,1,10,-15,30,1,17.8668944104,40,20,NA
"596",595,2,20,-15,30,1,15.7432001699,20,20,NA
"597",596,3,30,-15,30,0.979591836735,8.45351711909,20,20,NA
"598",597,4,40,-15,30,0.04,0.971015930176,20,20,NA
"599",598,5,50,-15,30,0,0,20,20,NA
"600",599,6,60,-15,30,0,0,20,20,NA
"601",600,7,70,-15,30,0,0,20,20,NA
"602",601,8,80,-15,30,0,0,20,20,NA
"603",602,9,90,-15,30,0,0,20,20,NA
"604",603,10,100,-15,30,0,0,20,20,NA
"605",604,11,110,-15,30,0,0,20,20,NA
"606",605,12,120,-15,30,0,0,20,20,NA
"607",606,13,130,-15,30,0,0,20,20,NA
"608",607,14,140,-15,30,0,0,20,20,NA
"609",608,15,150,-15,30,0,0,20,20,NA
"610",609,16,160,-15,30,0,0,20,20,NA
"611",610,17,170,-15,30,0,0,20,20,NA
"612",611,18,180,-15,30,0,0,20,20,NA
"613",612,19,190,-15,30,0,0,20,20,NA
"614",613,20,200,-15,30,0,0,20,20,NA
"615",614,1,10,16,30,1,23.4764370728,40,20,NA
"616",615,2,20,16,30,1,19.8052433777,40,20,NA
"617",616,3,30,16,30,0.363636363636,4.72116088867,40,20,NA
"618",617,4,40,16,30,0,0,40,20,NA
"619",618,5,50,16,30,0,0,20,20,NA
"620",619,6,60,16,30,0,0,20,20,NA
"621",620,7,70,16,30,0,0,20,20,NA
"622",621,8,80,16,30,0,0,20,20,NA
"623",622,9,90,16,30,0,0,20,20,NA
"624",623,10,100,16,30,0,0,20,20,NA
"625",624,11,110,16,30,0,0,20,20,NA
"626",625,12,120,16,30,0,0,20,20,NA
"627",626,13,130,16,30,0,0,20,20,NA
"628",627,14,140,16,30,0,0,20,20,NA
"629",628,15,150,16,30,0,0,20,20,NA
"630",629,16,160,16,30,0,0,20,20,NA
"631",630,17,170,16,30,0,0,20,20,NA
"632",631,18,180,16,30,0,0,20,20,NA
"633",632,19,190,16,30,0,0,20,20,NA
"634",633,20,200,16,30,0,0,20,20,NA
"636",635,1,10,-16,90,1,16.1233905831,40,40,NA
"637",636,2,20,-16,90,1,22.587517395,40,40,NA
"638",637,3,30,-16,90,1,21.8558724976,40,40,NA
"639",638,4,40,-16,90,1,22.8509605408,40,40,NA
"640",639,5,50,-16,90,1,16.4615310515,40,40,NA
"641",640,6,60,-16,90,1,17.3457926941,40,40,NA
"642",641,7,70,-16,90,1,17.6144369106,40,40,NA
"643",642,8,80,-16,90,0.89,9.07779925057,40,40,NA
"644",643,9,90,-16,90,0.69,9.85166577325,40,40,NA
"645",644,10,100,-16,90,0,0,40,40,NA
"646",645,11,110,-16,90,0.131313131313,1.83131526067,40,40,NA
"647",646,12,120,-16,90,0.572815533981,3.6849525581,40,40,NA
"648",647,13,130,-16,90,0.99,5.45222843055,40,40,NA
"649",648,14,140,-16,90,1,7.29045536542,40,40,NA
"650",649,15,150,-16,90,1,5.73119949341,40,40,NA
"651",650,16,160,-16,90,0.363636363636,2.85771942139,40,40,NA
"652",651,17,170,-16,90,0,0,40,40,NA
"653",652,18,180,-16,90,0.21,6.55519394648,40,40,NA
"654",653,19,190,-16,90,0.76,5.75756494622,40,40,NA
"655",654,20,200,-16,90,0.787878787879,9.31572156075,40,40,NA
"657",656,1,10,17,30,1,8.69732971191,40,20,NA
"658",657,2,20,17,30,1,11.7337211382,40,20,NA
"659",658,3,30,17,30,0.78,7.38943716196,40,20,NA
"660",659,4,40,17,30,0,0,20,20,NA
"661",660,5,50,17,30,0,0,20,20,NA
"662",661,6,60,17,30,0,0,20,20,NA
"663",662,7,70,17,30,0,0,20,20,NA
"664",663,8,80,17,30,0,0,20,20,NA
"665",664,9,90,17,30,0,0,20,20,NA
"666",665,10,100,17,30,0,0,20,20,NA
"667",666,11,110,17,30,0,0,20,20,NA
"668",667,12,120,17,30,0,0,20,20,NA
"669",668,13,130,17,30,0,0,20,20,NA
"670",669,14,140,17,30,0,0,20,20,NA
"671",670,15,150,17,30,0,0,20,20,NA
"672",671,16,160,17,30,0,0,20,20,NA
"673",672,17,170,17,30,0,0,20,20,NA
"674",673,18,180,17,30,0,0,20,20,NA
"675",674,19,190,17,30,0,0,20,20,NA
"676",675,20,200,17,30,0,0,20,20,NA
"677",676,1,10,-17,110,1,13.8080050659,40,40,NA
"678",677,2,20,-17,110,1,18.0553605652,40,40,NA
"679",678,3,30,-17,110,1,17.3342557095,40,40,NA
"680",679,4,40,-17,110,1,18.2252000427,40,40,NA
"681",680,5,50,-17,110,1,14.4922004469,40,40,NA
"682",681,6,60,-17,110,0.920792079208,9.56259992046,40,40,NA
"683",682,7,70,-17,110,0.98,11.6351905356,40,40,NA
"684",683,8,80,-17,110,1,12.9383309104,40,40,NA
"685",684,9,90,-17,110,0.49,3.39247878717,40,40,NA
"686",685,10,100,-17,110,0.862745098039,3.6452591636,40,40,NA
"687",686,11,110,-17,110,0.67,4.10926272264,40,40,NA
"688",687,12,120,-17,110,0.11,3.36972462047,40,40,NA
"689",688,13,130,-17,110,0.049504950495,2.01131286621,40,40,NA
"690",689,14,140,-17,110,0.58,4.08243797565,40,40,NA
"691",690,15,150,-17,110,0.34,2.74561668845,40,40,NA
"692",691,16,160,-17,110,1,4.9367477417,40,40,NA
"693",692,17,170,-17,110,1,5.67533088453,40,40,NA
"694",693,18,180,-17,110,1,5.24654849213,40,40,NA
"695",694,19,190,-17,110,1,7.95924346924,40,40,NA
"696",695,20,200,-17,110,1,5.4541519165,40,40,NA
"697",696,1,10,18,30,1,13.2111256409,40,20,NA
"698",697,2,20,18,30,1,11.3494573975,40,20,NA
"699",698,3,30,18,30,1,12.5344894409,40,20,NA
"700",699,4,40,18,30,0.17,1.53881656422,40,20,NA
"701",700,5,50,18,30,0,0,40,20,NA
"702",701,6,60,18,30,0,0,20,20,NA
"703",702,7,70,18,30,0,0,20,20,NA
"704",703,8,80,18,30,0.6,9.29853871663,20,20,NA
"705",704,9,90,18,30,1,24.5250263977,20,20,NA
"706",705,10,100,18,30,1,18.5873304749,20,20,NA
"707",706,11,110,18,30,0.72,7.58118735419,20,20,NA
"708",707,12,120,18,30,0.13,4.51816148024,20,20,NA
"709",708,13,130,18,30,0,0,20,20,NA
"710",709,14,140,18,30,0,0,20,20,NA
"711",710,15,150,18,30,0,0,20,20,NA
"712",711,16,160,18,30,0,0,20,20,NA
"713",712,17,170,18,30,0,0,20,20,NA
"714",713,18,180,18,30,0,0,20,20,NA
"715",714,19,190,18,30,0,0,20,20,NA
"716",715,20,200,18,30,0,0,20,20,NA
"718",717,1,10,-18,50,1,15.6447036743,40,20,NA
"719",718,2,20,-18,50,0.72,11.839767668,40,20,NA
"720",719,3,30,-18,50,0.31,3.77760511829,40,20,NA
"721",720,4,40,-18,50,0.73,7.22085048728,40,20,NA
"722",721,5,50,-18,50,0.86,10.9235470794,40,20,NA
"723",722,6,60,-18,50,0.05,1.44791564941,40,20,NA
"724",723,7,70,-18,50,0.39,4.26961419521,40,20,NA
"725",724,8,80,-18,50,0.95,7.61664653577,40,20,NA
"726",725,9,90,-18,50,1,14.8258778381,40,20,NA
"727",726,10,100,-18,50,0.78,7.96602063301,40,20,NA
"728",727,11,110,-18,50,0.97,6.61146073489,40,20,NA
"729",728,12,120,-18,50,1,14.4200456238,40,20,NA
"730",729,13,130,-18,50,0.67,11.0812498634,20,20,NA
"731",730,14,140,-18,50,0.01,0.0433654785156,20,20,NA
"732",731,15,150,-18,50,0,0,20,20,NA
"733",732,16,160,-18,50,0,0,20,20,NA
"734",733,17,170,-18,50,0,0,20,20,NA
"735",734,18,180,-18,50,0,0,20,20,NA
"736",735,19,190,-18,50,0,0,20,20,NA
"737",736,20,200,-18,50,0,0,20,20,NA
"739",738,1,10,19,30,1,19.3255883419,40,20,NA
"740",739,2,20,19,30,1,17.639289933,40,20,NA
"741",740,3,30,19,30,0.386138613861,7.71906417455,40,20,NA
"742",741,4,40,19,30,0,0,40,20,NA
"743",742,5,50,19,30,0.0612244897959,2.81855519613,40,20,NA
"744",743,6,60,19,30,0.834951456311,6.44503589009,40,20,NA
"745",744,7,70,19,30,1,9.51979400635,40,20,NA
"746",745,8,80,19,30,0.350515463918,7.6306587668,40,20,NA
"747",746,9,90,19,30,0,0,40,20,NA
"748",747,10,100,19,30,0,0,40,20,NA
"749",748,11,110,19,30,0,0,20,20,NA
"750",749,12,120,19,30,0,0,20,20,NA
"751",750,13,130,19,30,0,0,20,20,NA
"752",751,14,140,19,30,0,0,20,20,NA
"753",752,15,150,19,30,0,0,20,20,NA
"754",753,16,160,19,30,0,0,20,20,NA
"755",754,17,170,19,30,0,0,20,20,NA
"756",755,18,180,19,30,0,0,20,20,NA
"757",756,19,190,19,30,0,0,20,20,NA
"758",757,20,200,19,30,0,0,20,20,NA
"759",758,1,10,-19,40,1,23.8514896468,40,20,NA
"760",759,2,20,-19,40,1,18.907718811,40,20,NA
"761",760,3,30,-19,40,1,12.464201802,40,20,NA
"762",761,4,40,-19,40,0.64,6.48217654228,10,20,NA
"763",762,5,50,-19,40,0,0,10,20,NA
"764",763,6,60,-19,40,0.56,9.94977760315,10,20,NA
"765",764,7,70,-19,40,0.98,6.80777942891,10,20,NA
"766",765,8,80,-19,40,1,11.6984048462,10,20,NA
"767",766,9,90,-19,40,1,7.87368255615,10,20,NA
"768",767,10,100,-19,40,1,10.48221303,20,20,NA
"769",768,11,110,-19,40,0.60396039604,9.53342525295,20,20,NA
"770",769,12,120,-19,40,0,0,20,20,NA
"771",770,13,130,-19,40,0,0,20,20,NA
"772",771,14,140,-19,40,0,0,20,20,NA
"773",772,15,150,-19,40,0,0,20,20,NA
"774",773,16,160,-19,40,0,0,20,20,NA
"775",774,17,170,-19,40,0,0,20,20,NA
"776",775,18,180,-19,40,0,0,20,20,NA
"777",776,19,190,-19,40,0,0,20,20,NA
"778",777,20,200,-19,40,0,0,20,20,NA
"779",778,1,10,20,30,1,23.0774382004,40,20,NA
"780",779,2,20,20,30,1,16.6339389038,40,20,NA
"781",780,3,30,20,30,0.99,12.5075976439,40,20,NA
"782",781,4,40,20,30,0,0,20,20,NA
"783",782,5,50,20,30,0,0,20,20,NA
"784",783,6,60,20,30,0,0,20,20,NA
"785",784,7,70,20,30,0,0,20,20,NA
"786",785,8,80,20,30,0,0,20,20,NA
"787",786,9,90,20,30,0,0,20,20,NA
"788",787,10,100,20,30,0,0,20,20,NA
"789",788,11,110,20,30,0,0,20,20,NA
"790",789,12,120,20,30,0,0,20,20,NA
"791",790,13,130,20,30,0,0,20,20,NA
"792",791,14,140,20,30,0,0,20,20,NA
"793",792,15,150,20,30,0,0,20,20,NA
"794",793,16,160,20,30,0,0,20,20,NA
"795",794,17,170,20,30,0,0,20,20,NA
"796",795,18,180,20,30,0,0,20,20,NA
"797",796,19,190,20,30,0.584158415842,8.24555012331,20,20,NA
"798",797,20,200,20,30,1,16.7246011353,20,20,NA
"800",799,1,10,-20,110,1,26.7392396545,40,20,NA
"801",800,2,20,-20,110,1,25.9839148191,40,20,NA
"802",801,3,30,-20,110,1,16.4315501404,10,20,NA
"803",802,4,40,-20,110,1,22.3753352356,10,20,NA
"804",803,5,50,-20,110,1,20.2387460327,10,20,NA
"805",804,6,60,-20,110,1,14.464533844,10,20,NA
"806",805,7,70,-20,110,1,11.6879449463,10,20,NA
"807",806,8,80,-20,110,1,13.7826489258,10,20,NA
"808",807,9,90,-20,110,1,14.6239587402,10,20,NA
"809",808,10,100,-20,110,1,7.51783117918,10,20,NA
"810",809,11,110,-20,110,0.978260869565,7.21707899306,20,20,NA
"811",810,12,120,-20,110,0,0,20,20,NA
"812",811,13,130,-20,110,0,0,20,20,NA
"813",812,14,140,-20,110,0,0,20,20,NA
"814",813,15,150,-20,110,0,0,20,20,NA
"815",814,16,160,-20,110,0,0,20,20,NA
"816",815,17,170,-20,110,0,0,20,20,NA
"817",816,18,180,-20,110,0,0,20,20,NA
"818",817,19,190,-20,110,0,0,20,20,NA
"819",818,20,200,-20,110,0,0,20,20,NA
"821",820,1,10,21,40,1,18.8845097706,40,20,NA
"822",821,2,20,21,40,1,22.2910994728,40,20,NA
"823",822,3,30,21,40,1,16.1017881775,20,20,NA
"824",823,4,40,21,40,0.48,7.67156632741,20,20,NA
"825",824,5,50,21,40,0,0,20,20,NA
"826",825,6,60,21,40,0,0,20,20,NA
"827",826,7,70,21,40,0,0,20,20,NA
"828",827,8,80,21,40,0,0,20,20,NA
"829",828,9,90,21,40,0,0,20,20,NA
"830",829,10,100,21,40,0,0,20,20,NA
"831",830,11,110,21,40,0,0,20,20,NA
"832",831,12,120,21,40,0,0,20,20,NA
"833",832,13,130,21,40,0,0,20,20,NA
"834",833,14,140,21,40,0.16,2.90697669983,20,20,NA
"835",834,15,150,21,40,0.811881188119,9.15699005127,20,20,NA
"836",835,16,160,21,40,0.99,10.6446429937,20,20,NA
"837",836,17,170,21,40,1,13.0357246784,20,20,NA
"838",837,18,180,21,40,1,12.9921951294,20,20,NA
"839",838,19,190,21,40,1,6.77211074829,20,20,NA
"840",839,20,200,21,40,1,9.85998565372,20,20,NA
"842",841,1,10,-21,60,0.99,20.1004587809,40,20,NA
"843",842,2,20,-21,60,0.584158415842,10.0211877338,10,20,NA
"844",843,3,30,-21,60,0.989898989899,16.3381072064,10,20,NA
"845",844,4,40,-21,60,1,16.1121508789,10,20,NA
"846",845,5,50,-21,60,0.940594059406,10.9134733501,10,20,NA
"847",846,6,60,-21,60,0.907216494845,4.49559783936,10,20,NA
"848",847,7,70,-21,60,0.0196078431373,0.0354080200195,10,20,NA
"849",848,8,80,-21,60,0.722772277228,10.2073583734,10,20,NA
"850",849,9,90,-21,60,0.214285714286,4.81882295154,20,20,NA
"851",850,10,100,-21,60,0,0,20,20,NA
"852",851,11,110,-21,60,0,0,20,20,NA
"853",852,12,120,-21,60,0,0,20,20,NA
"854",853,13,130,-21,60,0,0,20,20,NA
"855",854,14,140,-21,60,0,0,20,20,NA
"856",855,15,150,-21,60,0,0,20,20,NA
"857",856,16,160,-21,60,0,0,20,20,NA
"858",857,17,170,-21,60,0.212121212121,2.69179861886,20,20,NA
"859",858,18,180,-21,60,0.92,4.00009486986,20,20,NA
"860",859,19,190,-21,60,0,0,20,20,NA
"861",860,20,200,-21,60,0.10101010101,2.96024932861,20,20,NA
"863",862,1,10,22,30,1,15.0789935424,10,20,NA
"864",863,2,20,22,30,1,15.3667405701,20,20,NA
"865",864,3,30,22,30,0.346534653465,4.38318132673,20,20,NA
"866",865,4,40,22,30,0,0,20,20,NA
"867",866,5,50,22,30,0,0,20,20,NA
"868",867,6,60,22,30,0,0,20,20,NA
"869",868,7,70,22,30,0,0,20,20,NA
"870",869,8,80,22,30,0,0,20,20,NA
"871",870,9,90,22,30,0,0,20,20,NA
"872",871,10,100,22,30,0,0,20,20,NA
"873",872,11,110,22,30,0,0,20,20,NA
"874",873,12,120,22,30,0,0,20,20,NA
"875",874,13,130,22,30,0.28,5.28059441703,20,20,NA
"876",875,14,140,22,30,0.3,7.91774800618,20,20,NA
"877",876,15,150,22,30,0.186440677966,3.03932051225,20,20,NA
"878",877,16,160,22,30,0.333333333333,1.38558020959,20,20,NA
"879",878,17,170,22,30,1,4.60361938477,40,20,NA
"880",879,18,180,22,30,1,15.9340283989,40,20,NA
"881",880,19,190,22,30,1,17.3393869019,40,20,NA
"882",881,20,200,22,30,1,14.5029110718,40,20,NA
"884",883,1,10,-22,50,1,15.5578985596,10,10,NA
"885",884,2,20,-22,50,1,16.6334536743,10,10,NA
"886",885,3,30,-22,50,1,15.4688980556,10,10,NA
"887",886,4,40,-22,50,1,11.6978354406,10,10,NA
"888",887,5,50,-22,50,0.4,5.655809021,10,10,NA
"889",888,6,60,-22,50,0,0,10,10,NA
"890",889,7,70,-22,50,0,0,10,10,NA
"891",890,8,80,-22,50,0.04,1.61867904663,10,10,NA
"892",891,9,90,-22,50,0.414141414141,7.15552018328,10,10,NA
"893",892,10,100,-22,50,0.92,9.84213721234,10,10,NA
"894",893,11,110,-22,50,1,15.3402436829,10,10,NA
"895",894,12,120,-22,50,0.75,9.47639465332,10,10,NA
"896",895,13,130,-22,50,0.82,11.0831821721,10,10,NA
"897",896,14,140,-22,50,0.57,9.13082698354,10,10,NA
"898",897,15,150,-22,50,0.653465346535,8.98112325957,10,10,NA
"899",898,16,160,-22,50,0.91,10.2526696174,10,10,NA
"900",899,17,170,-22,50,0.049504950495,1.3387512207,10,10,NA
"901",900,18,180,-22,50,0.178217821782,2.52749209934,10,10,NA
"902",901,19,190,-22,50,0.1,1.29254455566,10,10,NA
"903",902,20,200,-22,50,1,13.1587983704,10,10,NA
"905",904,1,10,23,20,1,11.1929092407,20,20,NA
"906",905,2,20,23,20,1,12.6651522988,20,20,NA
"907",906,3,30,23,20,0,0,20,20,NA
"908",907,4,40,23,20,0,0,20,20,NA
"909",908,5,50,23,20,0,0,20,20,NA
"910",909,6,60,23,20,0,0,20,20,NA
"911",910,7,70,23,20,0,0,20,20,NA
"912",911,8,80,23,20,0,0,20,20,NA
"913",912,9,90,23,20,0,0,20,20,NA
"914",913,10,100,23,20,0,0,20,20,NA
"915",914,11,110,23,20,0,0,20,20,NA
"916",915,12,120,23,20,0,0,20,20,NA
"917",916,13,130,23,20,0,0,20,20,NA
"918",917,14,140,23,20,0,0,20,20,NA
"919",918,15,150,23,20,0.22,2.53276062012,20,20,NA
"920",919,16,160,23,20,0.72,4.03022554186,20,20,NA
"921",920,17,170,23,20,0,0,20,20,NA
"922",921,18,180,23,20,0,0,20,20,NA
"923",922,19,190,23,20,0,0,20,20,NA
"924",923,20,200,23,20,0,0,20,20,NA
"925",924,1,10,-23,60,1,12.0500572205,20,10,NA
"926",925,2,20,-23,60,1,13.1051385498,20,10,NA
"927",926,3,30,-23,60,1,12.7003997803,20,10,NA
"928",927,4,40,-23,60,0.95,11.3037833766,20,10,NA
"929",928,5,50,-23,60,0.98,16.0593140271,20,10,NA
"930",929,6,60,-23,60,0.47,9.26185185859,20,10,NA
"931",930,7,70,-23,60,0.25,5.17981079102,20,10,NA
"932",931,8,80,-23,60,0,0,10,10,NA
"933",932,9,90,-23,60,0,0,10,10,NA
"934",933,10,100,-23,60,0,0,10,10,NA
"935",934,11,110,-23,60,0,0,10,10,NA
"936",935,12,120,-23,60,0,0,10,10,NA
"937",936,13,130,-23,60,0,0,10,10,NA
"938",937,14,140,-23,60,0,0,10,10,NA
"939",938,15,150,-23,60,0,0,10,10,NA
"940",939,16,160,-23,60,0,0,10,10,NA
"941",940,17,170,-23,60,0.87,16.1049676654,10,10,NA
"942",941,18,180,-23,60,1,15.6676599121,10,10,NA
"943",942,19,190,-23,60,1,9.43538711548,10,10,NA
"944",943,20,200,-23,60,1,10.7990042114,10,10,NA
"945",944,1,10,24,60,0.73,7.25846235719,20,20,NA
"946",945,2,20,24,60,0.88,6.65543538874,40,20,NA
"947",946,3,30,24,60,1,11.9966817421,40,20,NA
"948",947,4,40,24,60,1,15.5121199483,40,20,NA
"949",948,5,50,24,60,1,12.7197000122,20,20,NA
"950",949,6,60,24,60,0.989130434783,14.7935147128,20,20,NA
"951",950,7,70,24,60,0.0714285714286,0,20,20,NA
"952",951,8,80,24,60,0,0,20,20,NA
"953",952,9,90,24,60,0,0,20,20,NA
"954",953,10,100,24,60,0,0,20,20,NA
"955",954,11,110,24,60,0,0,20,20,NA
"956",955,12,120,24,60,0,0,20,20,NA
"957",956,13,130,24,60,0,0,20,20,NA
"958",957,14,140,24,60,0,0,20,20,NA
"959",958,15,150,24,60,0,0,20,20,NA
"960",959,16,160,24,60,0,0,20,20,NA
"961",960,17,170,24,60,0,0,20,20,NA
"962",961,18,180,24,60,0,0,20,20,NA
"963",962,19,190,24,60,0,0,20,20,NA
"964",963,20,200,24,60,0,0,20,20,NA
"966",965,1,10,-24,40,0.63,8.37938072568,20,20,NA
"967",966,2,20,-24,40,1,13.3754823303,20,20,NA
"968",967,3,30,-24,40,1,17.4082576867,20,20,NA
"969",968,4,40,-24,40,0.792079207921,12.3440658569,20,20,NA
"970",969,5,50,-24,40,0,0,20,20,NA
"971",970,6,60,-24,40,0.55,7.59132829146,20,20,NA
"972",971,7,70,-24,40,0.32,4.81653165817,20,20,NA
"973",972,8,80,-24,40,0.405940594059,4.10535077351,20,20,NA
"974",973,9,90,-24,40,0.09,2.96061028375,20,20,NA
"975",974,10,100,-24,40,0,0,20,20,NA
"976",975,11,110,-24,40,0,0,20,20,NA
"977",976,12,120,-24,40,0,0,20,20,NA
"978",977,13,130,-24,40,0,0,20,20,NA
"979",978,14,140,-24,40,0,0,20,20,NA
"980",979,15,150,-24,40,0,0,20,20,NA
"981",980,16,160,-24,40,0,0,20,20,NA
"982",981,17,170,-24,40,0,0,20,20,NA
"983",982,18,180,-24,40,0,0,20,20,NA
"984",983,19,190,-24,40,0,0,20,20,NA
